Employee ID,Burn Rate
fffe32003400300030003800,0.5088913879893417
fffe32003600320038003300,0.46342698724224746
fffe3300340035003700,0.35533831065774374
fffe31003900320032003000,0.3297860646505183
fffe3300370032003100,0.33481514759766634
fffe33003300350038003900,0.1943529216271841
fffe32003900360038003700,0.2539471518666348
fffe3100380033003400,0.5382084735000929
fffe3900390032003500,0.14033952973127176
fffe32003200320035003600,0.22839490585940936
fffe32003700380031003900,0.20092929370408152
fffe3400330034003000,0.4038946497954759
fffe33003300380035003400,0.2894126396432512
fffe3300380034003000,0.5308380545938103
fffe32003500360039003200,0.5973128411358324
fffe31003700360038003600,0.4094135953463352
fffe33003300370036003200,0.5891299270053674
fffe3200340039003500,0.5308380545938103
fffe3600300036003500,0.6923725591518994
fffe31003300370032003000,0.6045002215329385
fffe3700360036003700,0.6581475364104978
fffe33003200390030003200,0.10654247680090212
fffe31003500340035003100,0.608980188952557
fffe33003000350035003300,-0.0020360623873128814
fffe31003400300036003000,0.7242562459341668
fffe31003700330035003200,0.45691250795802923
fffe33003000320032003400,0.4435767252950578
fffe32003300350034003700,0.2349093851436277
fffe32003200340034003400,0.37555464962328644
fffe3800380035003100,0.15212802326449376
fffe33003100310039003900,0.6174080343848776
fffe3700330032003300,0.3741311460788953
fffe32003300390033003900,0.4887961947402965
fffe31003500370037003700,0.3675547740019979
fffe32003000310035003500,0.2497305641436693
fffe38003200,0.7297751914850261
fffe31003900310032003600,0.7392604634433848
fffe32003200320039003900,0.1941698831180076
fffe33003000360035003200,0.4758883818883572
fffe33003100390031003800,0.6516330571262794
fffe32003800360031003400,0.6634834434521806
fffe32003300320034003300,0.7042229454778006
fffe3800330032003400,0.4298748656137335
fffe3600380038003000,0.39416444653526145
fffe32003500320030003700,0.31478184714130014
fffe33003400330032003600,0.27000879590189114
fffe32003300380030003600,0.6870985449028957
fffe31003000360032003900,0.7380199984081701
fffe3300310032003500,0.248245167806599
fffe3200320033003000,0.7637552829245722
fffe340032003600,0.42969182710455694
fffe3900390036003500,0.8516276205435331
fffe3900310039003900,0.3834333795280776
fffe3700390037003100,0.41505368661369185
fffe31003200340031003600,0.6193214005329799
fffe33003200380038003800,0.3502473349179166
fffe32003400380038003200,0.43005790412290995
fffe32003300330037003600,0.26027859264167663
fffe33003400360030003700,0.3958328813815082
fffe31003900340030003800,0.36185278994196207
fffe33003400300037003400,0.45839790429509947
fffe3400360035003700,0.5299636665769487
fffe33003000340039003100,0.49704100166344073
fffe32003000390030003300,0.6038892132127298
fffe32003800300030003000,0.1354315925006211
fffe32003500300032003800,0.4089856255353031
fffe3800330032003700,0.7058913803240474
fffe32003900380039003600,0.2701918344110676
fffe3200310031003300,0.33481514759766634
fffe32003700350038003000,0.46472934507014135
fffe31003800370033003700,0.43136026195080374
fffe33003300380038003100,0.7380199984081701
fffe31003400340030003400,0.34876193858084636
fffe31003000340030003400,0.33481514759766634
fffe31003400330032003700,0.14009459842941616
fffe31003700310030003300,0.5512993248612086
fffe31003300310033003300,0.7230157808989521
fffe33003400330031003500,0.5705201300933922
fffe32003800300036003800,0.6651518782984274
fffe33003000300032003900,-0.06963016824805218
fffe32003800390035003700,0.3284837068226245
fffe3400320036003200,0.5310210931029868
fffe33003200390038003700,0.45796993448406736
fffe33003100380035003700,0.22839490585940936
fffe32003900350032003100,-0.06963016824805218
fffe31003400360032003800,0.7310156565202408
fffe32003500340030003200,0.23621174297152148
fffe32003600330035003300,0.3158392736673383
fffe3700320033003600,0.33630054393473663
fffe31003400310033003000,0.441908290448811
fffe31003400380034003800,0.4294468958027014
fffe32003300340039003700,0.42101905037038073
fffe31003300360031003300,0.5297806280677722
fffe3500350037003800,0.3768570074511802
fffe32003300350035003400,0.5432994492399199
fffe3600310037003400,0.4432106482767048
fffe3200350036003400,0.2945036153830784
fffe33003100350034003600,0.26913440788502946
fffe3700390038003600,0.4431487554840257
fffe31003200350033003800,0.36842916201885956
fffe32003300320033003400,0.52935265825674
fffe31003900360035003900,0.004723348198761065
fffe3400360036003800,0.6123789514377296
fffe3100320032003000,0.595461367780409
fffe3900310038003900,0.6784257681687196
fffe3500330032003600,0.7502364617524244
fffe3700370034003000,0.4432106482767048
fffe3100310038003800,0.4226874852166274
fffe33003300350036003500,0.7500534232432479
fffe33003400390031003600,0.7314436263312729
fffe31003400370035003400,0.3481509302606377
fffe31003600340039003900,0.5766685323592575
fffe31003600350034003300,0.8788483013970054
fffe32003900310033003300,0.43638934489795184
fffe32003700300039003800,0.43472091005170505
fffe32003600340036003300,0.006391783045007815
fffe31003100340039003600,0.4165390829507621
fffe31003700340036003000,0.44339368678588137
fffe31003600390030003700,0.24867313761763116
fffe32003500320036003900,0.6038892132127298
fffe32003200330033003700,0.15237295456634936
fffe32003500380035003600,0.26852339956482085
fffe32003900330030003800,0.1943529216271841
fffe3700360031003700,0.8104601487068812
fffe31003400350032003300,0.39416444653526145
fffe31003000300034003900,0.28204222073696866
fffe31003500370032003200,0.5570013089212444
fffe31003400330039003100,0.6720943273936777
fffe33003100340037003400,0.35700674550399053
fffe33003300390033003500,0.8121285835531278
fffe390035003800,0.46851796298207465
fffe31003500310033003600,0.3944093778371171
fffe31003600390032003600,0.491766987414437
fffe31003600300038003000,0.3620358284511386
fffe3800390036003400,0.2877442047970044
fffe33003100380031003200,0.32663223346720127
fffe33003100390033003000,0.5838559127563636
fffe31003100370034003800,-0.062442787850946146
fffe32003500370034003400,0.44848466252570857
fffe350039003100,0.9058859437413014
fffe31003000340030003500,0.31602231217651483
fffe33003300340034003300,0.32830066831344806
fffe31003600330032003500,0.7530242159173883
fffe31003400350037003900,0.509685434818727
fffe31003800370035003000,0.6731517539197158
fffe3400320037003600,0.3077775052533706
fffe33003100390034003000,0.5432994492399199
fffe31003000340037003600,0.34157455818374033
fffe3800380033003600,0.6241674449709516
fffe33003300380030003100,0.5772795406794662
fffe3900370035003800,0.349636326597708
fffe3800370031003400,0.22033313744544164
fffe3600380039003100,0.4025922919675821
fffe3100300039003200,0.470003359319145
fffe31003000330034003700,0.24358216187780396
fffe33003400390034003000,0.20302569836136042
fffe32003600360035003500,0.22821186735023286
fffe3900380031003100,0.48185374564504607
fffe3200350035003000,0.6110765936098359
fffe32003400310032003000,0.6717282503753246
fffe33003200340033003300,0.7194102014961952
fffe3800340035003200,0.7460198740294588
fffe32003300360035003400,0.5553328740749977
fffe3200380031003700,0.36166975143278557
fffe31003200360035003900,0.5699091217731835
fffe33003200320036003800,0.1929294180827929
fffe31003500320035003500,0.397135239209402
fffe31003400330039003500,0.6651518782984274
fffe32003600360038003200,0.39546680436315523
fffe33003000,0.2146311533854059
fffe33003300370036003900,0.5637607195073182
fffe31003200310031003600,0.5772795406794662
fffe33003400320035003000,0.36333818627903236
fffe33003100300036003800,0.2332409502973809
fffe3200370037003800,0.5568182704120679
fffe32003500300036003500,0.4007408186121589
fffe32003800380034003300,0.5921007196795078
fffe33003100350032003000,0.52935265825674
fffe31003300340031003000,0.6364458011078848
fffe32003100390031003500,0.6583924677123534
fffe3100380034003300,0.6987039999269413
fffe31003100320030003300,0.5855243476026104
fffe31003200350035003800,0.5971298026266558
fffe31003200350034003500,0.7838504761736176
fffe32003500380037003700,0.4503361358811318
fffe32003500320031003100,0.006391783045007815
fffe3700310035003300,0.6974635348917266
fffe31003300390035003400,0.4026541847602612
fffe31003400390037003000,0.3958328813815082
fffe32003600300037003100,0.7246842157451989
fffe3900380038003700,0.6040722517219064
fffe3600390031003300,0.5720055264304624
fffe33003100390031003100,0.6786706994705751
fffe3100320036003300,0.5894960040237203
fffe3900350030003300,0.4653403533903499
fffe32003300350036003100,0.5502418983351705
fffe33003200360032003400,0.37219400152238513
fffe31003400320038003000,0.1388541333942015
fffe31003300310033003900,0.24694280997870527
fffe3800300034003300,0.4955556053263704
fffe32003200370031003200,0.6161675693496631
fffe31003400340039003200,0.3481509302606377
fffe32003600340039003600,0.5570013089212444
fffe33003100370036003600,0.62329305695409
fffe32003600320031003600,0.5502418983351705
fffe32003000380030003700,0.4704313291301771
fffe32003700340034003800,0.4298748656137335
fffe32003100350030003100,0.3481509302606377
fffe32003400380031003200,0.3293580948394862
fffe31003300370030003800,0.7652406792616424
fffe32003500360031003400,0.7042229454778006
fffe3600370037003500,0.20811667410118756
fffe32003300380034003100,0.5240786440077363
fffe32003800310031003300,0.7652406792616424
fffe31003700330031003300,0.6041341445145854
fffe32003000300036003900,0.7977353743641182
fffe31003200370032003100,0.6955501687436243
fffe3500340039003400,0.4972240401726172
fffe32003400330037003400,0.5227762861798426
fffe31003000340039003900,0.4887961947402965
fffe31003600350038003800,0.8991265331552274
fffe3400320039003600,0.004723348198761065
fffe3800310034003200,0.44805669271467635
fffe31003500340033003600,0.16756021058474396
fffe3700340036003200,0.33672851374576873
fffe32003800340036003200,0.7126507909101212
fffe3700390035003900,0.1265757772572683
fffe32003500300039003100,0.6262638496282305
fffe31003800340039003900,0.4976520099836493
fffe32003200360032003300,0.5840389512655402
fffe3900370038003200,0.7392604634433848
fffe3400300031003000,0.3158392736673383
fffe31003700390036003500,0.5893129655145437
fffe32003000390035003900,0.5230212174816982
fffe32003400330038003700,0.6038892132127298
fffe32003100300037003100,0.49573864383554683
fffe32003700390038003300,0.5111708311557972
fffe31003400380034003400,0.6110765936098359
fffe31003500310036003100,0.6296244977291316
fffe31003200360032003300,0.524689652327945
fffe33003400350032003300,0.40240925345840567
fffe32003300300035003300,0.2539471518666348
fffe33003200380031003700,0.34330488582266616
fffe3700360039003000,0.1534303810923875
fffe33003300310035003000,0.5025599472142999
fffe31003500390036003900,0.5382084735000929
fffe380037003500,0.43005790412290995
fffe31003200330033003100,0.29617205022932513
fffe31003200320032003700,0.5648181460333566
fffe33003000380031003700,0.1941698831180076
fffe32003400320032003300,0.6226820486338813
fffe33003000340035003500,0.6701809612455754
fffe31003800320033003300,0.35552134916692024
fffe3600390031003800,0.5308380545938103
fffe33003300370036003700,0.08583627523164822
fffe31003600390032003000,0.3077775052533706
fffe32003000350038003100,0.2742253836248566
fffe31003500330033003400,0.24315419206677186
fffe32003000380032003800,0.5973747339285114
fffe31003400350032003000,0.17556008620603258
fffe31003300300037003700,0.3905588671325046
fffe310032003900,0.5903703920405818
fffe33003200380036003500,0.38213102170018387
fffe3900340033003300,0.35682370699481397
fffe33003000380036003000,0.7261696120822692
fffe31003500300038003400,0.4416633591469555
fffe3500350036003500,0.42796149946563117
fffe3600350033003500,0.2957440804182931
fffe33003200300037003100,0.32278172276258876
fffe3300310032003000,0.6900931159854442
fffe32003100300034003800,0.33654547523659223
fffe3300320038003500,0.5637607195073182
fffe32003000330035003400,0.5637607195073182
fffe3800330036003800,0.3420025279947724
fffe3600360030003200,0.4427826784656727
fffe3500380036003000,0.5039834507586911
fffe31003200380036003500,0.8663869067508958
fffe3200380038003300,0.4767627699052189
fffe33003400390031003100,0.6309268555570255
fffe3700320039003400,0.7380199984081701
fffe31003600380030003100,0.24694280997870527
fffe3900300035003800,0.3212963264255185
fffe31003300360036003900,0.47024829062100054
fffe31003100360032003200,0.6224990101247048
fffe31003500340031003600,0.47527737356814864
fffe31003000300034003700,0.4549991418099268
fffe3600380032003700,0.2537641133574583
fffe32003800310037003800,0.382558991511216
fffe31003600370034003600,0.5918557883776523
fffe32003400320038003600,0.5635776809981419
fffe32003300340036003200,0.678242729659543
fffe3500300038003900,0.6125619899469061
fffe31003500360036003000,0.5092574650076946
fffe31003000390036003800,0.638297274463308
fffe3900320031003600,0.20111233221325803
fffe33003300360035003400,0.5901873535314055
fffe31003100370038003700,0.3158392736673383
fffe33003300320034003500,0.19565527945507788
fffe3300370033003700,0.4106540603815499
fffe32003000320030003100,0.2946866538922549
fffe32003400320036003000,0.45015309737195525
fffe33003200330037003600,0.3420025279947724
fffe31003900380031003100,0.8923671225691534
fffe3700350035003200,0.22139056397147983
fffe32003100310030003200,0.28265322905717727
fffe31003100370031003400,0.5227762861798426
fffe31003800370030003700,0.2148760846872615
fffe3700370034003600,0.5583036667491381
fffe3900370039003400,0.2803737858907219
fffe32003500330035003600,0.31459880863212364
fffe31003300360031003900,0.4431487554840257
fffe32003300380034003800,0.49704100166344073
fffe31003800390035003000,0.744351439183212
fffe31003100300039003300,0.5891299270053674
fffe32003100350033003200,0.5906153233424376
fffe3200360034003100,-0.049351936489830384
fffe32003200340033003800,0.233668920108413
fffe32003600360030003100,0.7517218580894947
fffe31003600340033003500,0.524689652327945
fffe3200330030003800,0.22796693604837726
fffe32003900370035003300,0.38361641803725416
fffe31003500380031003300,-0.062442787850946146
fffe31003600360038003400,0.4412972821286025
fffe3400380034003800,0.28731623498597236
fffe33003100380039003200,0.30926290159044095
fffe31003100330034003200,0.536112068842814
fffe31003600340030003800,0.4554271116209589
fffe3100380035003900,0.2757107799619269
fffe32003900380039003500,0.07950483445660639
fffe31003700300030003800,0.6043171830237619
fffe31003800370031003800,0.6364458011078848
fffe3200330033003600,0.1738916513597858
fffe3700360038003700,0.7907929252688679
fffe3300320031003700,0.5365400386538461
fffe31003100360030003200,0.41635604444158564
fffe31003300360036003800,0.4294468958027014
fffe32003100390033003800,0.5164448454048007
fffe31003900350039003000,0.463243948733071
fffe32003200320033003300,0.42969182710455694
fffe32003800340035003300,0.6043171830237619
fffe31003100330032003800,0.30759446674419416
fffe3400350039003900,0.5036173737403382
fffe3800310036003000,0.29598901172014863
fffe31003600320033003600,0.3909868369435367
fffe32003400370039003500,0.43645123769063093
fffe3700300036003800,0.2569179445407753
fffe33003000300033003200,0.5107428613447651
fffe33003000370037003100,0.5772795406794662
fffe31003100320038003100,0.6433882502031352
fffe32003500370035003700,0.7396884332544169
fffe31003100320038003500,0.8123735148549833
fffe32003600300035003500,0.31626724347837043
fffe32003600300034003900,0.3483339687698142
fffe3300320039003400,0.36036739360489184
fffe32003800390033003300,0.7042229454778006
fffe31003600340035003800,0.4636719185441031
fffe32003000390030003700,0.26703800322775056
fffe31003300320038003100,0.397135239209402
fffe31003600370030003700,0.07950483445660639
fffe32003000330039003400,0.5434824877490965
fffe31003800340037003100,0.4704313291301771
fffe31003500370038003900,0.2556155867128816
fffe3500300037003700,0.52935265825674
fffe32003000320037003300,0.30250349100436696
fffe31003900320036003700,0.5570013089212444
fffe31003900350038003800,0.7107374247620188
fffe31003800300034003200,0.39607781268336384
fffe33003400350036003800,0.6970355650806945
fffe31003400340034003400,0.6720943273936777
fffe32003600320037003200,0.3483339687698142
fffe3300390033003300,0.3905588671325046
fffe32003200300031003300,0.36166975143278557
fffe3100360036003100,0.32302665406444436
fffe31003100320039003900,0.39398140802608494
fffe32003700350031003400,0.6313548253680576
fffe33003100360033003100,0.5584867052583147
fffe3400310039003600,0.3158392736673383
fffe32003300330036003400,0.5956444062895856
fffe33003100320038003300,0.5907983618516139
fffe32003200330034003600,0.37034252816696184
fffe31003700350038003500,0.6091632274617333
fffe32003100390030003900,0.3622807597529942
fffe31003000330036003000,0.26764901154795917
fffe390034003300,0.09978306621482816
fffe3300310039003200,0.4247838898739063
fffe31003700320030003600,0.3532419060004649
fffe31003500330030003600,0.6923725591518994
fffe32003300360039003200,0.8043117464410157
fffe3500350031003400,0.39459241634629355
fffe33003000390037003000,0.463243948733071
fffe3800340030003800,0.8985155248350187
fffe3500390039003500,0.47570534337918075
fffe32003100330033003100,0.2904700661692894
fffe31003900380035003800,0.7224047725787435
fffe31003200370033003400,0.3212963264255185
fffe33003300340036003500,0.5565733391102123
fffe3900380032003000,0.5111708311557972
fffe32003700370035003500,-0.02740526988536182
fffe31003900330039003500,0.4026541847602612
fffe32003400300036003900,0.20620330795308522
fffe31003800320037003800,0.09953813491297256
fffe3400360039003400,0.618893430721948
fffe32003700390036003000,0.16713224077371186
fffe320032003600,0.6229269799357369
fffe31003200300037003300,0.28055682439989843
fffe3700380033003700,0.5850963777915783
fffe330038003800,0.5362951073519906
fffe33003200340038003100,0.22814997455755376
fffe32003800370035003100,0.09935509640379608
fffe3800300036003000,0.5907983618516139
fffe32003200340039003800,0.39589477417418734
fffe31003600320033003900,-0.049351936489830384
fffe3500340037003700,0.4226874852166274
fffe32003500340039003100,0.5025599472142999
fffe31003400380033003100,0.401168788423191
fffe3600370031003600,0.1992608588578348
fffe32003600360035003000,0.248245167806599
fffe33003100380037003100,0.6919445893408673
fffe32003900390035003100,0.6043171830237619
fffe3800360039003300,0.2957440804182931
fffe32003200310035003200,0.3466655339235674
fffe31003200340036003300,0.5362951073519906
fffe32003300340033003900,0.678242729659543
fffe32003800380033003500,0.7039780141759449
fffe32003400380039003400,0.49685796315426417
fffe3500350037003700,0.38213102170018387
fffe32003700330037003800,0.4213851273887336
fffe3700320030003800,0.5297806280677722
fffe31003400350033003300,0.524689652327945
fffe380030003600,0.6698148842272225
fffe31003300380038003400,0.22648153971130697
fffe31003300330038003300,0.5517272946722407
fffe33003200390039003800,0.06598601328445852
fffe31003000340034003200,0.5297806280677722
fffe3700310031003400,0.47061436763935355
fffe32003500350032003100,0.9001839596812655
fffe3100310037003400,0.5705201300933922
fffe33003200360031003600,0.7314436263312729
fffe31003900300038003300,0.21593351121329962
fffe3400380039003900,0.8309214189742793
fffe3500330036003500,0.615739599538631
fffe3800330035003100,0.7162563703128781
fffe3100310032003200,0.3622807597529942
fffe32003200340030003600,0.3023204524951905
fffe33003300370038003900,0.24166879572970162
fffe340035003600,0.5840389512655402
fffe31003800370038003200,0.40240925345840567
fffe3900330035003200,0.8241620083882055
fffe31003700340039003300,0.7445344776923886
fffe3100300034003300,0.502926024232653
fffe32003200380035003400,0.6833337053993702
fffe3700300030003100,0.41592807463055353
fffe3600370034003300,0.4499081660700997
fffe31003700300037003700,0.5986151989637261
fffe3900300032003200,0.37537161111410994
fffe32003200340033003500,0.4294468958027014
fffe31003500370034003300,0.24173068852238072
fffe32003500350033003100,0.20092929370408152
fffe33003300360033003600,0.3284837068226245
fffe3900310038003000,0.026670014803229614
fffe31003100390032003800,0.7380199984081701
fffe32003900340038003500,0.6381142359541314
fffe32003000300030003000,0.6701809612455754
fffe31003600380037003000,0.7162563703128781
fffe32003900330035003000,0.39607781268336384
fffe3600310031003500,0.2957440804182931
fffe3200380033003400,0.4094135953463352
fffe32003800310030003700,0.8244069396900611
fffe3900300032003300,0.44842276973302936
fffe33003400350039003800,0.33672851374576873
fffe31003600310033003100,0.5162618068956244
fffe31003700320039003100,0.1534303810923875
fffe3600360034003900,0.14033952973127176
fffe31003800310031003000,0.36842916201885956
fffe33003300320039003300,0.463243948733071
fffe3200380032003700,0.45691250795802923
fffe3400390032003700,0.616533646368016
fffe32003900360031003000,0.7836055448717618
fffe33003400360031003100,0.3768570074511802
fffe32003700380033003200,0.6091632274617333
fffe3500380030003100,0.6241674449709516
fffe32003400370036003400,0.43093229213977163
fffe33003100360033003700,0.255004578392673
fffe32003800380031003100,0.44972512756092314
fffe3400310031003000,0.5024980544216209
fffe31003800370030003500,0.22988030219647965
fffe3700360036003800,0.6298694290309874
fffe32003300310030003000,0.26176398897874686
fffe32003300340036003900,0.3361175054255601
fffe32003600310039003200,0.3944093778371171
fffe3100380030003000,0.6516330571262794
fffe3500310035003900,0.8511996507325013
fffe33003400360030003800,0.44339368678588137
fffe32003000300034003500,0.7194102014961952
fffe32003600330037003000,0.6719112888845011
fffe3900300034003600,0.36333818627903236
fffe31003400380036003000,0.39434748504443795
fffe31003400350031003000,-0.06963016824805218
fffe31003600360036003200,0.6376862661430995
fffe32003100360035003900,0.5227762861798426
fffe31003600340030003200,0.3549103408467117
fffe31003200370037003600,0.4243559200628742
fffe3200380039003300,0.32320969257362087
fffe3800340030003700,0.3215412577273741
fffe31003200310030003400,0.4887961947402965
fffe330037003700,0.03176099054305678
fffe31003600360035003500,-0.026977300074329733
fffe31003700320032003900,0.6446287152383499
fffe31003400360033003300,0.46385495705327967
fffe3800350031003600,0.6720943273936777
fffe33003400380032003300,0.6110765936098359
fffe33003100340038003100,0.4212020888795572
fffe32003300340032003300,0.31478184714130014
fffe32003400320035003300,0.805369172967054
fffe32003900340034003200,0.5909814003607905
fffe32003600330036003200,0.8531130168806036
fffe32003800340039003900,0.08583627523164822
fffe32003800350037003600,0.13991155992023965
fffe31003500330035003500,0.551116286352032
fffe3100380030003700,0.14157999476648642
fffe31003200380031003800,0.38722199744001107
fffe3600320034003100,0.3834333795280776
fffe31003700310033003100,0.2957440804182931
fffe31003800300037003600,0.43472091005170505
fffe33003000380036003200,0.6902761544946205
fffe31003200360036003000,0.6161675693496631
fffe31003400340032003200,0.4720997639764238
fffe3100380033003100,0.4754604120773251
fffe32003300310032003400,0.6298694290309874
fffe32003000330035003700,0.744351439183212
fffe31003800340038003100,0.3217242962365506
fffe32003900350035003700,0.39589477417418734
fffe31003300390039003700,0.8324068153113497
fffe3600370036003200,0.15194498475531726
fffe31003900380030003700,0.4636719185441031
fffe3600390035003300,0.6112596321190122
fffe3600370032003300,0.6735797237307479
fffe310032003800,0.6433882502031352
fffe32003800340031003100,0.07398588890574712
fffe32003900330036003200,0.6653349168076037
fffe33003100370033003200,0.3702806353742828
fffe33003400370039003300,0.49537256681719394
fffe32003300370031003300,0.26027859264167663
fffe33003000330032003800,0.7396884332544169
fffe31003900380032003100,0.2226929217993736
fffe31003300340036003700,0.4362063063887753
fffe3700360030003800,-0.06963016824805218
fffe32003800340031003000,0.5113538696649735
fffe33003100300037003400,0.018242169370908917
fffe32003400370036003900,0.4435767252950578
fffe32003000330031003900,0.4955556053263704
fffe32003900340038003600,0.43681731470898394
fffe32003100320033003500,-0.0020360623873128814
fffe3800340034003600,0.415745036121377
fffe33003300320035003700,0.5105598228355885
fffe32003700350033003100,0.29556104190911653
fffe31003100350038003500,0.24209676554073367
fffe31003600310038003100,0.5175022719308391
fffe31003800350039003300,0.5090744264985183
fffe33003400320037003400,0.3483339687698142
fffe31003100390030003500,0.41802447928783243
fffe3500310033003500,0.48395015030232497
fffe32003100380033003800,0.6446287152383499
fffe33003100380039003700,0.7259865735730926
fffe32003800300035003900,0.7432940126571739
fffe3400340039003200,0.6480512561319303
fffe32003100360032003300,0.47570534337918075
fffe33003300360037003000,-0.06963016824805218
fffe32003600360033003400,0.9464424072577449
fffe31003100300031003200,0.7137082174361593
fffe3400390036003800,0.20793363559201106
fffe33003200330030003900,0.4822198226633991
fffe32003000380036003700,0.4239898430445212
fffe3700310034003200,0.4567294694488527
fffe32003500310034003000,0.5635157882054627
fffe31003300380036003000,0.4824647539652546
fffe32003100330033003300,0.5768515708684341
fffe3700340036003100,0.7865763375459025
fffe33003100350039003900,0.5377805036890608
fffe32003300300034003900,0.5039834507586911
fffe31003700320031003100,0.2623749972989555
fffe32003400330031003500,0.5502418983351705
fffe33003100320032003200,0.4144426782934833
fffe33003000390038003600,0.651816095635456
fffe32003600370031003100,0.912217384516343
fffe3200340038003900,0.32638730216534567
fffe31003600380038003300,0.26027859264167663
fffe31003200350033003300,0.7855189110198642
fffe3600370031003300,0.34139151967456377
fffe33003100360031003800,0.36185278994196207
fffe32003500370034003600,0.36185278994196207
fffe33003000310032003400,0.2687064380739973
fffe32003000370031003300,0.10821091164714886
fffe31003300320032003200,0.595461367780409
fffe3200370038003600,0.32296476127176527
fffe33003300380032003100,0.5707031686025688
fffe31003300330038003600,0.7054634105130153
fffe3900360037003000,0.2569179445407753
fffe32003600360031003200,0.5770965021702896
fffe33003300350038003100,0.6110765936098359
fffe31003100330034003900,0.38237595300203947
fffe3500340036003500,0.39756320902043407
fffe32003500370030003700,0.8837562386276563
fffe3400370033003800,0.5240786440077363
fffe31003900300039003400,0.47018639782832145
fffe31003300340034003600,0.40283722326943777
fffe33003100380038003700,0.4566675766561736
fffe31003900380034003400,0.32638730216534567
fffe31003200320031003000,-0.015554883559460733
fffe3300380038003500,0.6704258925474309
fffe31003500300038003500,0.2226929217993736
fffe3600320038003300,0.5652461158443887
fffe32003200380037003600,0.5502418983351705
fffe32003800350031003000,0.26746597303878267
fffe3800360036003000,0.14667097050631359
fffe31003300340038003000,0.29977762963208204
fffe32003600350039003700,0.7174968353480928
fffe32003900310031003400,0.4417252519396346
fffe31003900300033003800,0.6244123762728071
fffe33003000340030003400,0.39589477417418734
fffe31003800380031003800,0.20787174279933196
fffe31003800350031003600,0.35682370699481397
fffe32003500350036003800,0.6579644979013213
fffe3300390037003000,0.2752828101508948
fffe31003000320037003500,0.22102448695312682
fffe32003000370038003000,0.14667097050631359
fffe3500340033003100,0.1268207085591239
fffe32003100370039003500,0.3346321090884899
fffe33003200330035003500,0.28055682439989843
fffe32003900300033003100,0.3297860646505183
fffe31003200310032003100,0.04694824656145141
fffe31003800300032003400,0.3768570074511802
fffe33003300310034003600,0.7502364617524244
fffe33003400320039003100,0.280801755701754
fffe31003100320032003300,0.2706198042220997
fffe31003100310034003200,0.2619470274879234
fffe31003600390034003400,0.5502418983351705
fffe31003600340033003600,0.5751831360221873
fffe32003000390038003800,0.48519061533753965
fffe31003100340038003400,0.4959835751374025
fffe31003700370036003800,0.33990612333749354
fffe3900350032003900,0.6311717868588811
fffe31003000300036003800,0.3893184020972899
fffe32003700300030003400,0.5570013089212444
fffe31003800360036003600,0.41047102187237333
fffe3700380031003100,0.8072825391151564
fffe3100310036003000,0.22139056397147983
fffe31003800380038003200,0.5367230771630225
fffe33003200390033003400,0.4769458084143953
