Product_id,Selling_Price
PCSE2ZFDJJGFNHC7,32.96800884314155
CRTECN2QT5HKHZ8F,5024.697281028693
MUGEACY8Q7ZYSTN8,1896.7468104049665
ACCEGG9VGRMQGHRD,6988.326959734493
PCSE76X48PVSDDVK,1429.636259024243
PBXE6677X2D6UFZZ,5723.686716418617
WCKEGGGD2TXHHTJC,2035.7099894444978
NKCE7MMGF4PPGNA6,3197.4287372365293
CRTECN2QYTPHK5YQ,5181.0531401993885
OIDEJFCWMMR6JQBE,5704.403264559609
WATE5HFY4MJX6CHD,5017.577420911568
DREE4FC4TAR8M5GN,4551.8670659737145
HACEGPF9DZVUZBFY,7357.569048141586
PBXE4Q7YF5KUYJYW,10569.7144796742
SHIED9YEH65NSA8N,9904.744174757914
WATDHMQJ68MVBRFV,12725.15155335068
HMBEGWTFEV4TF2RH,3511.6241678368033
SHIE2FH7YTVDHFGT,3415.327593106102
CRTECN2QYRY2KWZF,4487.686333590946
TSHEDJXPN4HNT2UP,5901.939068499338
SHOECZH5WGBZHZES,3014.904748531337
NKCEDCT9MSAYG6H5,5497.851757991857
SOCEGGVYBTZPKXVP,4615.033980866059
PBXECARAQBCDSAZW,3346.1483822884384
CAGDU85YDHP9ZJH7,2531.2257750402277
TCVEHSMFEGNCAGYN,5100.70257192877
RNGEDAPFZ2GKRUER,1308.1671644597377
CAGDY9Q7HSNDHGFC,3841.858930581869
NKCECKHYZVHBQU9F,935.6773714232675
NKCDQSVCRH8W73GF,6667.760693661197
WATD9H76RKGUUZHY,13475.216771854457
NKCE5HYVDQVATMKF,2433.4896368393684
RNGE9GWMKVHGEYZG,4414.271903513308
SHOEAGUMMWFABHUT,3541.810375756691
SWDEGZMPYQGNEBHG,5096.125444279567
TOPEFDXSHZPHCUAU,8743.34645344029
CAGDU85Y85GDJGUD,1675.036534112885
CAGE4BQXK3FSTRRS,3587.6012034469322
CAGDZVGTV3SMMMBY,5388.15551057716
BEOEGXRVQPCKJHYC,3687.7324902427436
NKCE9YFBBYBM88DR,3391.5614203592736
DREECZGZVWGQM23M,4053.1770735201117
PBXECYF3YHWYG4UN,1980.1520768430792
WATEBG8FGBPUPKCV,4919.399181593299
SHIEEJG9RRDUH9XG,3664.8042405937244
CRTECN2QXAPEWXSF,2981.7787519319963
BRAEE6YMSYPNCUX3,1720.6459754812508
WATE9MVXJXHZHEJU,3649.6503368462377
RNGDREYRQQGZAPQM,5750.727667966907
CTPEGGFSNDQFAAVE,3586.8851934918207
NKCEF2RFAPHSHZZZ,4160.602596731605
TOPDYAZZG5NU7ZBZ,6973.695057953004
PBXE7QPWMSS5XGPZ,2412.3874674564436
PCSECV3FHFAQ9T36,11365.211337117891
CRNEJB4NBT9BTM84,5093.140076095353
TSHEHU5RFJCTJKBV,6514.188306321703
DREECZJC3XBKGDZT,5403.196386113037
SUDEGGATGYXA9YBC,11235.7477347772
BRAE8WYHTVZMFFHS,5438.1884353206515
SFFEGZBXTYFSYJQA,4485.021827712133
ACCEABVYXNHCT8UE,5338.574497037818
BWLE6SJE9PXGV6DD,1794.3250349305263
NKCDYQ3RHYREHHYV,4157.7808054636835
NKCECDCRWDMZEH2Z,3412.040681851795
SRTEH2F6HUZMQ6SJ,7016.394438083915
BRAE6KWFGZFXKPPB,3706.2399296094213
HACEJQY5FQRZZUGM,7988.762423124319
CAGEYUXVF2FNARKD,3485.054858901284
NKCE7M3QTHTCGVVF,4238.760297170726
TOPE8PBFNH9YNHFK,4952.04260287376
BRAEDQFRZS9QFYTQ,1801.9363428546867
HMBEJCMMQR2JHFVP,2519.2833355252155
ACCDRFVG52PHVRSK,7382.188600975036
NKCE7MBR4QRBASDQ,3500.197881941994
NKCDWBPZNZU5K2QZ,3665.05915831731
BRAE8HMQATXFHFGZ,3781.087565746027
MUGEAGGKEGCPWWPN,3719.9071234642083
BKPEGXYWWJPETZZA,5354.810074478204
SGLEGBV6ZNUJNJS9,5694.132199275058
CAGEYUXVAKNKDUUV,6417.2439091834385
NKCEDH9ANZGDAUWG,3362.016403831789
NKCE5EHJHS38BUWB,3716.9985665837125
PBXE9YWGRFUQXHQH,12046.807553408395
SHIE3QDHP5RDGMZY,2703.1683379793303
RNGE9HDVMPVBYPGJ,3564.493240528154
SCHE4YSTCUUSJWCK,2379.8147292911817
SNDEGGTV9XERMGHH,6973.051487573128
PBXE92XFUMB7QWY6,8193.685263934876
CRTECN2QYK2R2PUS,4301.40483883466
TOPEEEPVYHHF9HGW,3595.675753015159
MUGE8F5RDEYMH4YH,4060.120234347286
NKCE52CSJ2GUY64G,1626.2434576419819
SHOE2K68QHZ3DWZF,3961.892808326734
DREE9YJHZZHWHAU7,4181.446244994093
NKCEACYSHS4MGKGY,12215.367978348422
CAGECT64KH6CZVMR,13329.971864850264
WATD9H76RG5FQT5Y,13420.6784968004
NKCE5UY97ACC9QAZ,931.4584727025201
LJGEG6UPBW8GKPRD,4622.733276373712
PBXEBFGFRM5797BZ,4493.315025728409
RNGEAY8GRWYMYSAK,5085.182147589552
SHOEF9G8WTWGAAFB,3869.467787830218
PBXE5ZJZSAC73ZED,8315.045611547841
NKCEYYX9HJWJXAA8,3638.402757722458
CAGDTFSHTF6TRBFZ,4552.646061682692
PBXE6E6YDZDNVKQH,1086.3501935807487
TROEGNQDQNGN99PJ,4609.467668254002
CRTECN2QXC68CTUM,6041.876339925162
CRTECN2QZNXTGGXG,5500.015435209625
VANE4VND2XHZRCNT,1671.3019168623598
NKCE8SESMHF2VSRM,3993.2711699498896
SHOEBYY4ZDWGQGEW,7437.972563591711
NKCEB7935AJSADGR,4017.7630953738826
SHIEBAXYS3FUTX8Z,6440.978691685912
NKCE2YCPKAPWDH8C,3088.2936849245316
FABE92NVHZHSFHGT,3557.333147296888
SHIE93YGTRAV6XTW,5717.077849971272
CSOEGTPR39XZHZJY,5010.250496702558
WATE5HFYHPFHRCHY,4908.924830964219
BRAEBHCHY6VVRNRQ,2222.771861559377
NKCE5QPMUZRQFDAZ,2360.4108271788864
NKCE9ABEE5HDWZSM,5970.825680834045
SHOEJCZ28JFRY9RR,5757.527220046692
PSLEAVTQQXEXZYYZ,4873.21286126107
SHOE66V8UMNGZKYM,1365.5219152535624
SHIE5HBGWKWJWFRA,3896.2050657282057
TOPE4HXDZHPR9K2C,2158.1162411100067
BRAEBCTWGWYRWXHC,5579.844872252868
TOPE6ZCJBVZY3HBH,4996.834482486256
CRNEG7BKMFFYHQ8Z,4934.540491724927
SHOE7DJBEPYGQPHF,3896.9133154024166
ACCEHY86UG6B63AZ,4768.271678858455
BLBEJR23J2CTPFAU,6051.132740967523
ACCEEV5V5VD5DR9C,1032.4590921759786
UMBEJZFHE285UEV2,5831.445493127012
SHOEBN3FFYG75P3D,3264.901608168349
NKCEFGFURYNWH2DR,4213.031959853799
ETHEJG7NW4M4AFCZ,6656.493899275722
SWSE9UH4KXCHZHRJ,3611.1245399609074
CRTECN2QZ7XUGBR6,4339.822907452244
BRAEDNX2NHZX5PKN,9229.766889841774
BRAE73KFJGNSP2NP,2311.289317466653
MAHEDFPZVKF79JVQ,4203.914441477053
NKCECRQY6MGHBPQ3,8583.479957365424
CRTECN2QYYWUXHRP,3445.6450966147386
CPCEKY4TKBYFE7PH,5755.984487307809
TOPEA8HNSZB8VGUR,2741.051729171938
TOPECJZ4ZDXQZB4A,5294.71617645663
SHIE92XGJHG4HH5E,6176.985010583276
CRTECN2QVSZXUG7X,5102.507840704458
BRAEBBYRUSRHZD34,7345.300192128963
IFPEE76BG92E5SVS,5789.811410097111
CAGEBZ7UGCZZHVTE,2776.4252188290648
CAGE3GFTPMNXPZAG,588.208990205455
SWTEDX3KRCTNHUGY,5616.042210223433
BBAEFKXVXVM8SYZW,7136.2862305889175
PENEGZ6RHFWHX7JX,2026.2403720438767
ETHEGFZFQT7ZCH3U,3384.267931940252
TOPEE2FFAXQGSUZH,5380.6984971660295
CRTECN2QWAGCHYGC,4116.092929530529
SNDEJGWQSWNHXXA3,11088.857307396313
BHGEGTAVKNNCPUGG,12530.562531274174
BBAEGNUNHHZEYSPD,831.5981831072415
NKCEANMPZYMHYEA3,1457.6292853739897
RNGE88Q9FH632SHU,2814.4929707078854
SNDE7PY9TG8P7YYR,1353.0349132369622
SNDEHZQ7YZAHAZYP,4810.677028029495
CRTECN2RDAKXQHYH,3826.932188650541
SNDEAVZ4MSGYFBUD,5420.525701286095
RTRDWBPC23ZAYMSE,9807.684724075245
PCSDYQEW5ZMFBVFQ,10522.965103216184
DREECZJBH8KGCZHT,8194.518124340837
CAGED654SQMMADH7,2485.390243512958
MFLEYGFH8PFBVRDG,5056.596245433155
SHIEBWNUURZ8BWDZ,4369.183478368703
BRAECTFYXKNAVFAN,5780.309083251976
BRAECBVGHCB2FN49,4858.475189855331
SHOEHX7CGSEMUENU,2814.912797467443
CRTEB774NHSDW3DV,2558.2278769634145
VLBEGZ7SZFZBUGBZ,5845.033539270518
BRAEGJFXGYFPGHYG,4834.327144568499
ACCEGKG4S4B7QGGT,2376.9256437882855
BBAECKHYXGE3VJXB,2181.2522850209016
BBAEDVYSEN75YZZ7,6368.737219719022
RTRDYZCGGJFBU6XM,3486.0498137400964
CAGEBTJBB5X8GCF8,1200.0986515753993
HLUEJQ3UVGNXSPZG,7627.402680723109
NKCE8RB5WSWKJPFR,4104.066537127337
BRAEDFYYKNGBGPF3,6601.7014940446315
SHIE2CAJP6XBWPU2,3983.4502014982068
SHOE2GUJW6XNFG3W,335.98520837267756
TWCEJFXHGDSG5XZV,6354.076384788656
NKCE9Z2JYUYZ2JZ3,9558.90184341655
WATE54YZWYXR6Z7J,11997.589937949306
SWTEEYFFFRWGKZR5,5697.442936739317
NKCE6NHRGQJHWFDK,5128.831410070528
NKCEYM3B6ZP3YSQQ,3879.509472023854
PAEE8AHWJWMDAXZU,7387.256162963271
RTRDZK8XCUEKZDFZ,374.7633500772081
TOPEHZMHJHEMRDHY,3356.820011263976
NKCE9AZMPE3PJPEW,55.619484357367014
BRAEAR7WUYD3CZAT,2827.552951484
BRAEG7AYZAQBS3EH,6034.5690478752185
BRAEDQEEYYH4WRQK,4912.2618230637245
BRAE4F8NCQJFTGEZ,5642.676346985707
MUGEACY87HUCUYCD,3697.6309567077856
BOTEDSEN9ZSFUUAQ,700.6698717421849
WATE3GEYE8JQT7WM,5860.489516064943
TOPEB96CYHMPMDKH,2686.8702813687983
NKCE5QGT7GFDSUZK,2350.6310295512903
VESEGZRVWZEYTVMG,6756.885026336746
SCHE4YSTHJSYEJHJ,3278.8582478502603
KLSEGT5ZUGR9FQXE,6096.862586761226
NKCE79CGHYMSS7GH,3456.7145257015227
JEAE8CZGJ8PGGHRQ,1004.9499533883633
SHOEC8QGWFF2VXAN,3164.9112026935686
SHIE6G75RNDQSGUQ,2326.027969011956
SHODZ5YHTEHZTR3V,4420.139894205031
ACCEKFVVZJMTYWPK,4043.242228328494
DRPEHGFFGQTXK3E3,3206.5568013975317
CRGE4XJBHZGHJYGU,6868.686160864756
NKCE9Q93F3HJYGZT,2016.493366997484
SNDEGJFV5J8CTGJV,8036.377991304631
SUDEHYGUMT6UGYAR,3496.9140953171886
RNGE7M92HQECSUYG,6496.37227197281
TOPE7ZHYDE2MKNHF,3973.3258467549613
NKCEBHGBEABMWDKA,5430.837179778284
PACE7ZNHBP4FASAQ,2910.0237466487883
NKCE7A3XXTTBHHC6,4029.1463001154216
WCKE2TFYTHBHTP5B,5289.03678152949
BRAEDTPDZSCRZCYG,5215.382648462626
SHOEBKEYSKS87GKG,3854.8056409791275
CAGDUGFYGG2KWWK7,9760.095664696893
SHODZDAE6FKCC8AH,409.8470536281948
SGLEGBV5STVHGKTD,5731.009540323821
RTREBVK9HX8XJH2T,1783.6670118556503
PCSEAKVBGC7CJQZT,10039.437749266595
MATEB88T7MVJGSG5,5663.283521897476
WATDJYPXKHPPNGQK,7490.539261373902
BRAE8QNFFGWGG5MY,2338.975112989357
NKCDWBPZZSYWKHE9,2337.586370478899
USGEJPQHT8YPZ7D8,3538.36941116948
NKCEFKBYHXQ8VVF8,1048.6123480211616
SHOE4JCEZDRSHC4S,3367.002646891326
ACCE9E2RT56M3GSU,4608.624571296042
CRTECN2QXQGJ7JZD,3929.8777745348652
TOPEBS26V3JRYSF3,502.62100761901684
NKCECZNMRRVZ9YWF,2248.392985235502
CAGE75QCGVXYV78T,3079.1717617339555
WATDG9F74GYWEH4U,6807.419980250612
BRAE3WVQPYSZ54FF,6702.344231963169
SWSEBHCP9JC4GQKT,4639.388577569509
MUGEBJ7XAFVH25VD,2333.8532750863874
LJGEATZRDCFAJGYZ,5761.77017096748
BRAEBXRB8GFZ6HM6,4495.333113524997
RNGEDAPFZWSSMHYW,2737.5764961893096
DREEHFABXP5AUZA8,5097.416910839658
RTRDFFYGJ4GNRSHQ,9385.644055195515
CBREFYM9TSSUHJSQ,3032.4500735319953
PBXE6EF4PSJX9WXH,4061.548864280996
CRTEHSS9UZJZYMZD,1349.8003732679663
DRPEHYHG9YYHD2HH,4612.786632352918
CAGE9AGR4VWWTDY4,7343.618785383267
AVCEJCJQWBYMNPGU,2471.5878220173136
BRAE7T3WADAJU4ZS,2279.3201204876186
TPYEGGUFSKXJFYY5,6722.445378176404
SUDEHYGU4GE9UCXJ,5513.327204814932
FABEB2TXH4MGQC2H,5199.274209323985
NKCE9G2BZAGKXPGY,4674.35913927927
TOPE8H5DJWGAY2CD,8989.816514984792
BBAEGGF3HF3ZPBVG,2175.2570466264933
ACCEC87TREZYJJPE,6431.888296035235
DRPEHYHMEZHDYRK5,3898.6403567685143
NKCE5VAAPVP5DGMZ,760.9450424529325
NKCEBZN92EJ7PDFH,3412.0277495532523
ACCDXFPYT58AGGAF,6705.443856050431
MUGEGZUHX744RFEN,5661.070654317458
RNGE8Z3KSHGCMSCP,3326.919673191481
SHIEYZ3F3QWMYNEC,3535.7443824879715
SHOEJCZ2JNGJSPEJ,7550.589390627076
CRTEB774RSGGQZ9U,3615.524845478001
BRAE8AJZW5QBNWAZ,2306.1327239392785
CRTECN2QZ8CWZEFZ,5658.701296496842
SHIE9FMZAH4U4H6Z,1285.972134804284
CAGE68FFYRMDRF3X,8620.65956773915
NKCE3GNVPGUYY8AZ,3656.2290262622314
PCSE4ZQ8TRUZDMEU,1699.7903844541552
PACEC89YGNYZCMC4,1282.9967521312576
NKCE9YX24KHRDNHG,3348.2283601659383
FABE88MGUBPCQWR8,2854.411251598275
ACCEH74HAGTY6W8P,1375.241413973025
NKCECGVARVRMARSS,6193.329699805492
CRTECN2QZXFVEPGG,4191.1932816309
NKCEC8AZQUFGUXGH,2504.043507166667
SHOED6C5ZGCBKTP2,3096.873617999297
RTRD7HN3BBE7G9YT,3612.6157158292126
ACCEA8JPDNTF7NZN,6161.432476842061
NKCEBHGBAFBCXXYC,1444.132163624994
PCSEC86VGEWVKHWZ,13051.469602002167
SHOE3URGYEVZ55GD,3276.793054318436
NKCE9PFFQHU7GTU7,8993.981355967398
CRTECN2RCH9CG4SA,5994.083845789422
TSHEHU5RWUGEAJFE,5347.931405618243
PBXE92G5YEA7JAHZ,4947.585142390068
ACCE8XUCYRB9ATHZ,4381.334801217587
CRTECN2QWEDYMDNQ,1162.4512186034367
PTPEYCF7GZU2T54E,2603.5129150997464
SHOEC9FZ3BAF7ASF,4183.0231651294935
CAGE7DSFQGVEGHC8,6101.555949638319
SHODUMFYWTPDYNX6,5229.189630799801
ACCE6P3BBZD72UJ6,1111.547859079416
NKCEFG3CHGEHMRTD,3505.641411321244
RNGEDAKBYYVCFWZP,7334.122853987006
TROEGZ65YHBQKG9T,5648.638838349152
BRAEDSKCXVNYXGA6,5290.6692039109475
NKCE9ZVGMHZVTF2D,4681.490106793697
WATDUKHHH4SQXDAK,5065.570973096706
CAGE745BJ67RZCRR,2750.8903370667276
PCSEAKVBNSFWGBGE,3494.1193196742465
TSHEHV9TPRUBUENE,4606.380532116771
SHOEY8RMVZV3UY3A,4143.646442810275
TOPEGWUTW6GWYSBE,2672.404554604691
ACCDQDYBYVQZNHCH,8544.878684969904
MUGEBFGF6MDQGHBG,4188.2626688196115
CAGE6HHHUHFQSAPW,1055.9416147590148
RNGE7GVYAP66GRDD,4313.954386398975
PBXE5SUCYEBBSFXJ,9792.891790905855
BRAEBBMQZBZHCFAJ,4620.246806902278
BRAEAC839PBQV9KF,1681.589170205626
BRAEAW9HT2EUZD3X,2453.219565204238
SHIE2QTSMSXF9QAH,3884.5832954886064
RTRD6FYYWFHEYJYE,5320.499412044699
CAGEFPY9ZSFFNVAW,9341.8561535289
ACCEGKTSGJEEVTZ4,1781.529555879135
AIREDJCGZN2HKZHJ,3582.945654939737
BRAEA5MZ8VZHNGGH,7386.9109507176
CRTECN2QX53WHTKZ,3054.908343238872
JWSEBCY4HDWGJZBT,4448.244175949194
BRAEB2ZTVYY3UKWA,2261.931109587218
WATDZMBRPYAYTP4G,7002.336880688092
TOPE7WAUFEYYDXKG,9706.16755770495
TSHE4DTF53HPYMU4,4207.40004676528
BLAEE3YXZGWWT8UD,6362.466652152363
RNGE7M925YCWZZRR,6572.65928988666
BKPEGXWHXG4GZWET,1553.534301635033
RTRE8GJUFNETVUMZ,5299.522328350613
SWTECXPHFVTHWJF7,10382.048028574944
SHIECKYBNNY2BNZD,4171.784827471204
WATE7GP3JZMFEGZG,10450.822931520288
CAGE68FFHZRTSZS5,4381.579746468865
ACCEGYP2TMX2NUPH,5569.785551420706
NKCE9YFBBNJ82UVB,4320.610229618118
HMBDRUCNJSJQRRGC,6559.931148068568
CAGE3GFTQ3UHZ4TC,1113.6211222811755
NKCDTAXF2EYZ7MP8,3030.566317209013
LJGEYSUNTPQZG4ZG,1462.378452179731
TOPEGF4KEGGVMSXX,5429.966243777408
TSHECQKNFFER2ERM,4006.8578598003483
PBXE9YWGTS7NGYKT,2416.1315494677374
WATDZ5HGXEYDHBWD,11445.590204845726
PRCDVFAFM2FPJBMZ,2197.5876486234883
PTPE2F33QGYXMHGW,4142.660911079769
KRTEJCZ4M7FD3NJS,2949.18484762925
NKCEAPCYFBP4UJ3V,3255.5622900116214
CAGEBTJBRFGAUQQB,5206.093663893715
MUGEAGGKZFYBUMP9,2601.5795310491576
ACCEAZCVGGGWZGKU,1072.5869023613095
CRTECN2QVV7UJQNH,4756.756271742841
NKCDXEGWS7VWXSEJ,3258.7908844918998
NKCDY44FMPNQHFFN,4457.574883816018
NKCE8JXS2AAKUGGD,3876.4758334923954
RNGE88FRWWZECGGM,6653.570823066262
BRAE7GU9K3E2PWGC,1932.2987354585425
VASEHU9W3N9RDPGZ,7072.966426488625
PCSEC86VSX45XVZS,11674.907258695092
NKCE49ATF8BFHDVP,5317.881516504183
KTAEHETVCXXZRXGK,9692.153740352582
KTAEHE9HAED4VUQB,5339.172569419274
PACE472CMNPGQY2W,3063.876583722502
NKCEAPCYFTHYVARD,724.7462398255968
SHODPH4GZWVXE5RB,1764.389187184347
BRAEB3KBY393GUHA,9686.152134272173
BRAEB2S8RZZRXMT3,2699.9909886946234
PCSEAH5WWRYGEVGZ,6908.70905934853
NKCEAVZ3C9CRDB6Z,2002.9878675242135
RTRDZTF9URF2UFPF,8923.03510319928
CAGE6HYJDNZJVADS,4819.745710660738
SWSEBHCPZGHMBKJY,3694.9457727029144
ACCDQGVSDZ92ZWGW,3233.647761499047
NKCE4CSZUZWHUTFS,1418.5134198931319
ACCEGKFHRFGN6XZB,1254.3303031976247
BRAECGQ4GW73HJFV,1509.9471534326485
CRTECN2QXZ9ETCGB,3951.4656521274383
MUGE6A5HZUJ924WH,2856.262687930744
BRAEE6YMK83RB9MZ,1378.275492230957
TMLED6G5MJQGNZHS,4685.735888602332
NKCEFGFUZURHNH6R,3342.3690174399694
NKCE7ZPRQX9SBZXN,2813.8715470138995
VANE3KUFUXF2CVHU,5362.096500144431
NKCED6EYN4ZPK9AA,7894.748450407958
RNGEDF5HDGKZGA3T,3427.059804943567
ACCEAZCVVFPBJAGB,3066.4939575143108
PBXEDCSE8CHTATYY,4678.036635105886
TOPEFYB6HRPPCD8R,6566.82088558123
RTRDTSBQW94HJ8VT,2854.704694128221
NKCEYGTGJ65HSJ9Y,2549.365591638744
NKCEFFFPGEJSTBJP,1104.6828237029868
NKCDYASFYGXZESTM,3630.2660494532197
NKCE6SR4H3EHXWNA,3935.8531071411894
AUDCY8T7KPEG3ZZF,6070.894464118395
NKCDWBPZCHZEYT7S,3574.2638828121526
NKCDYARBFFBQYKFH,3820.8835413699558
TOPEBZYTWUYMJXSG,5170.456815734346
DRPEG3ZH7GJFFZDM,5856.929609866658
SNDE6KNAQN3GFRQG,7295.777291272127
WFCEHYZMGJQWVVZU,5445.417929831079
ACCEGZ6BRBTGQWZY,4109.78331652925
CRTECN2QXH4N9WZS,2917.790118758478
PTPDZYCEDURXTYRF,2522.176738964855
ARPEEMC95HMYAJNH,5368.950606103321
SFFEGKYYDWTZTEQC,4430.867381610365
PCSEC86VCFQYV6QG,6314.46268872403
BCHEHYMBZQ8ABUUY,2049.0260767141176
RNGE87FCQJ9GRKWZ,4989.498740192237
NKCE5ZHWX6Z8PBFH,2509.7084541763797
BRFEJYHNGYSX9T9D,3606.54929884323
TOPE7ZHYQFFHPCBX,4881.894430209102
CAGED6YFBH8NZQM8,170.6335992052467
STREDF58JH3GQZF9,2755.802801952924
BRAEA5MZDQKHUQCT,3512.89343885954
MUGEBFGF6ZUHKH4C,1223.1278079946442
CRTECYY4GFDJFKBD,4710.887752122329
WATDZRZGZAM7HDGV,6298.770119141547
CRTEHSSCVTZ3DB72,2055.751510889491
NKCDXZGUZKNYVXG9,10998.860341433137
TOPEBN6MZNGGZEMY,9799.278517516535
MUGEACY8VQRMM4FX,2742.2630337586206
NKCE5UY9HQTQ8TBG,7374.182274482451
SCHE4ZYTVE8DY5PP,3687.9069095396244
RNGE9GWPJH9MMNWX,5811.153018918971
CAGE8FG3CYVFG2GM,3083.579566825542
SHIEHXZMQPC4GT6F,1463.0122049914708
ACBEHDU9Z9DGZP9Z,5408.696109363211
BRAE6KWFPZWJ2FHH,2352.4955299503195
TSHE8CAWEGE3CUPM,3786.627390417472
SHIE9J6PFGP9DZAH,4363.87033818624
CAGEYFZWNCKDDXXQ,3448.4635065072835
JCKEEABZDWF9VU7N,6909.758434792704
SOPEJ7SCRS3SKFGP,4272.164247720786
WATE9MVXHMTCFZSP,247.40136576937164
CRTECN2QXMXFUYRD,1787.732826524088
RNGE96Y49HCWGUGH,1764.2094015159355
BRAE9RDQYNWZBYJF,2429.035981311903
RTRECFHX3TDFD9SP,7863.633429757854
BRAE59YTMB36ZVFG,7805.835458086613
ACCEGZ6B9MYUTYST,5992.430972141268
SHIEF8DUHZJP8MVC,759.0970419845955
LJGEG52SCZ5WZBKZ,4533.110688384966
SHTECN9HDECRYPF8,6747.429618318141
CSKEH3JPF4EJVBSF,6666.91414543322
BRAEBBYRYT9WDJRQ,1464.7459266602784
SFFEGGJYFJWAV4HV,3624.1019001261893
CBKEHGUY3GEHDSFY,5416.606637354902
NKCE73V3DADAVHDU,4232.881073853377
TOPEGF6QDCGCHHXY,1737.802998070793
RNGE3YSWFWYYHNCA,5518.644514870228
NKCE8HSQJQBPRSGY,6207.267903390059
CAGDU9C3QVCBMQKQ,3733.786452871809
BRAEDQDFMNC6MQZW,2870.66037088974
SHOECB92BGNGSZGZ,93.01794820120381
DREEAVBXKQUUVJUT,4374.595012637076
WCKE2TFYZGPGDGGV,4130.755301616515
CAGE9AGRUGPHV5FM,6701.198165841117
BRAEBB6TT8GKVG8A,2493.2677824994353
CRTECN2QUCSMF4SX,3093.4249165104297
BCHEHYUKDZZPZBH2,2584.390072467201
BRAE8JUHJB794RZY,7191.400136284152
BRAE4DJMZCWYGDJU,5173.825971871813
GLSEJGVBRQMYV7NE,6746.889044308204
NKCE9Q93HRESPRBU,5814.454269726981
NKCECATQF8ZXGXJS,634.4392101089436
ETHEJG7NHGRFGHHK,10617.39595016815
NKCEASCZBAEB2Y63,2807.1981910356035
ACCDSY8ERUYRYSUA,3854.6545164800896
BRAEDH76V3J4FBWQ,6379.759765425739
HACEGPF9FJFJQU2R,623.7365446033948
ACCEGBTPV5PPBHVD,5646.437394893972
PCSEAH5WCDGS8YCZ,2969.1446491040047
RTRDRUZCPNJ3MTAT,724.8384516034387
PBXE68H4WBX5AFCH,3612.119284043258
RNGEHFDYHVSR3SMH,3252.0480705880245
